"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"DDX24",1.04687182947564,-9.46258644059459,-9.72663242858252,2.44255747440219,2.50379647722561
"IFI27L1",0.375133058684229,-11.4677281031307,-11.2771641346581,2.20591358895272,2.21487978412548
"IFI27",0.463208411042322,-10.4234262174493,-10.9365723608524,2.25404725372692,2.31494043477021
"IFI27L2",0.850218935150845,-9.65173358608817,-10.0249535939716,2.39212596384061,2.47317448076795
"SERPINA1",1.18057666537954,-9.37968598590344,-9.56623688224566,2.53664432649391,2.60325161499927
"DICER1",0.468706573053617,-10.7565799044141,-11.0801749004509,2.22317934903442,2.2875608299864
"DICER1-AS1",0.160024964708372,-12.9807844892051,-12.8356493069929,2.23242604348101,2.07186889921468
"CLMN",0.271793287667799,-11.5393955319725,-11.7023272750914,2.19823779166605,2.13206611735405
"LINC00341",0.187360868260337,-13.0474259465958,-12.1120008116789,2.23112237185636,2.09432734447578
"SYNE3",0.253901098511532,-11.5657915721652,-11.4996137140559,2.07996878309352,2.14166731430314
"RP11-1070N10.3",0.196926398485085,-11.972888619221,-12.1458935853537,2.09989647057911,2.05347635452172
"SNHG10",0.324197413674684,-11.5808116265201,-11.3297278526665,2.16509320920143,2.19058448352789
"GLRX5",0.63502487791824,-9.96947218984236,-10.064165280331,2.29726439039239,2.35652311426487
"TCL1A",0.819365746977131,-9.6912234105395,-10.048379838213,2.38507853138082,2.46361162294345
"RP11-164H13.1",0.225277609611378,-11.5902297846621,-11.9933991263766,2.06975564845489,2.14186326443077
"ATG2B",0.218073193864003,-11.8610243825902,-11.9696525175043,2.0853567895114,2.14133592187477
"GSKIP",0.472592812792723,-10.7591502259663,-11.0298098398949,2.22294193598678,2.305813243323
"RP11-872J21.3",0.188270374221773,-12.6465705910921,-12.0576635745586,2.02009534814886,2.14006767013108
"PAPOLA",1.00438086749828,-9.50952237397554,-9.8100813049155,2.42711291208961,2.50364191637888
"VRK1",0.462614729239684,-10.5197553215781,-10.7262361915094,2.23560224414329,2.31286501752507
"C14orf64",0.462007088376326,-10.4944619124518,-10.6043524589846,2.23912113495449,2.32296753351979
"BCL11B",0.571606580231566,-10.0574192050666,-10.3316269653674,2.2729850559947,2.34129448255965
"SETD3",0.461355162493693,-10.464209469658,-10.6693646933396,2.24473562995079,2.31480279777594
"CCNK",0.473806854171187,-10.4198814277652,-10.5379533932432,2.25486970133908,2.33628846684546
"EVL",1.62309413193612,-8.69597878636892,-9.028453385803,2.55352568030913,2.65999464240307
"YY1",0.692422413107598,-9.90680166125471,-10.0626371756577,2.35094085346493,2.39147993260762
"SLC25A29",0.190579693516022,-12.2272241961111,-12.2134499787719,2.13379043070395,2.05080575518804
"WARS",0.809407840234529,-9.72107352825556,-10.0464448907379,2.38061481045799,2.46455397444332
"WDR25",0.246705237894535,-11.5808116265201,-11.8696704099259,2.16509320920143,2.13698823514882
"RP11-796G6.2",0.20624377800136,-11.5807819102115,-12.4241370356452,2.07219043993715,2.07119716703591
"PPP2R5C",1.08003379279151,-9.43846410577244,-9.65319355046926,2.46026010637687,2.50662231797154
"RP11-1017G21.5",0.193536910419406,-12.0306360069239,-12.2134499787719,2.10758923884792,2.05080575518804
"DYNC1H1",0.461305789290793,-10.4409797984881,-10.7136145239201,2.24992552167987,2.31302843089852
"HSP90AA1",1.62564190009369,-8.68180317203464,-9.03378201656172,2.55234199328547,2.66080080653238
"WDR20",0.452630162732302,-10.9943958932166,-11.0564125020991,2.18631931761659,2.29815725063849
"ZNF839",0.213007589261693,-11.7772600759159,-12.1068247246849,2.07545075119167,2.12504097367742
"CINP",0.511539294800425,-10.3085185731906,-10.4286560005178,2.27131662346713,2.34377318746369
"TECPR2",0.216687600239437,-11.8610243825902,-12.0092387518936,2.0853567895114,2.14197108170165
"ANKRD9",0.189569047265482,-12.7229509827603,-12.1107581427912,2.20280914120116,2.07967987971902
"RCOR1",0.246705237894535,-11.5620577283092,-12.0576635745586,2.1905334203729,2.14006767013108
"TRAF3",0.460262283593748,-10.8825488853542,-11.0564125020991,2.19595570580303,2.29815725063849
"AMN",0.190579693516022,-12.9807844892051,-12.1068247246849,2.23242604348101,2.12504097367742
"CDC42BPB",0.182645041051933,-13.0412186394904,-12.1214379657602,2.19756516700304,2.06176427510643
"TNFAIP2",0.512111232446611,-10.207381812002,-10.5188983134888,2.27289418708196,2.3390513056937
"EIF5",1.11186138346011,-9.43260204628804,-9.59639771761436,2.49323038295094,2.5211573769969
"MARK3",0.590442013503477,-10.1142337314572,-10.1367525526944,2.27169509415966,2.33768469396164
"CKB",0.461097428808619,-10.8463043995365,-11.0769155633837,2.20592278078121,2.28923404068634
"TRMT61A",0.365652859997679,-11.4108438838388,-11.3247160053001,2.20634398851131,2.19367969366475
"BAG5",0.453680108118065,-10.7796757992314,-11.1795323596889,2.22063656182268,2.24181590321321
"KLC1",0.46923197076091,-10.5388913608232,-10.9310791044756,2.23357079118792,2.31505751150195
"APOPT1",0.621478601053607,-9.96880729201058,-10.1170973595209,2.29789578081661,2.33933175104779
"ZFYVE21",0.474186679810603,-10.7738255245847,-10.8796938392789,2.22138076592717,2.31512039100362
"PPP1R13B",0.185955406245284,-13.0412186394904,-12.1120008116789,2.19756516700304,2.09432734447578
"C14orf2",0.866098839448805,-9.6230396116155,-10.0220517358898,2.39828229317215,2.47416656766964
"INF2",0.418064713556251,-11.3933116662615,-11.1430788252902,2.20601111810743,2.25447596174205
"ADSSL1",0.192210182014188,-11.9277709215198,-12.4241370356452,2.09394355465052,2.07119716703591
"SIVA1",1.02501867443607,-9.48788216136644,-9.7663476797322,2.43325162145801,2.50372874855472
"AKT1",0.435749024600177,-11.0191827395176,-11.1494179348231,2.1866314374237,2.25196047781527
"PLD4",0.461295186605094,-10.4701428329652,-10.6729441809115,2.24352020672686,2.31456798300602
"CDCA4",0.437925811981407,-10.8404677544009,-11.2799903491497,2.2076457995418,2.21393506460521
"GPR132",0.395168007713896,-11.1336555034555,-11.3297278526665,2.19190356501215,2.19058448352789
"NUDT14",0.397608079271607,-11.0191827395176,-11.3634321699471,2.1866314374237,2.16917112199178
"BRF1",0.366704716650752,-11.2801262957033,-11.3609169698116,2.20107887531981,2.17055324958054
"BTBD6",0.214594727832573,-12.0306360069239,-11.9696525175043,2.10758923884792,2.14133592187477
"PACS2",0.240979602450388,-11.5791336579519,-12.0576635745586,2.17396725098979,2.14006767013108
"MTA1",0.469600902109886,-10.5574487559127,-10.918102581983,2.23202958126668,2.31522843079513
"CRIP2",0.489156099696751,-10.2733437601831,-10.5739873561916,2.27272623352695,2.32924127299526
"CRIP1",1.38107657768814,-9.06993872835356,-9.34388528184899,2.5377329143769,2.59841657893452
"C14orf80",0.425443847957533,-11.0064967777485,-11.2357988083565,2.18640992128459,2.22674402213369
"TMEM121",0.214594727832573,-11.8610243825902,-12.0576635745586,2.0853567895114,2.14006767013108
"AL928768.3",0.267660521062395,-11.6003754402857,-11.3857454687336,2.06803971069582,2.1594612463325
"KIAA0125",0.474305535327249,-10.6105645335569,-11.061855064119,2.22925927625739,2.29607931080485
"TUBGCP5",0.228170944268764,-11.5979669210472,-11.8696704099259,2.0683841697953,2.13698823514882
"CYFIP1",0.327060133359938,-11.5728637335847,-11.3023681232425,2.13672475406434,2.20528873285278
"NIPA2",0.496520536592887,-10.2851136308157,-10.5307845412243,2.27239111248459,2.33741711886382
"NIPA1",0.185955406245284,-12.9807844892051,-12.1214379657602,2.23242604348101,2.06176427510643
"SNRPN",0.452630162732302,-10.831299823312,-11.1387901390154,2.21025667141359,2.25627461817252
"SNURF",0.213007589261693,-11.5807819102115,-12.1458935853537,2.07219043993715,2.05347635452172
"UBE3A",0.461494336140651,-10.4442586868823,-10.6824820540039,2.24916214653928,2.31404017954225
"ATP10A",0.189569047265482,-12.8376914911247,-12.1120008116789,2.21804407568297,2.09432734447578
"HERC2",0.425443847957533,-10.9634018649783,-11.263091847762,2.18672409433022,2.21925798195264
"APBA2",0.461579715077996,-10.3886359431255,-10.7789143755257,2.26157106946268,2.31319096615261
"NDNL2",0.852313411273943,-9.64497855202832,-10.026963210753,2.39349000853323,2.47246860911568
"ARHGAP11B",0.192210182014188,-12.7229509827603,-12.1129073883025,2.20280914120116,2.11381707320278
"FAN1",0.160024964708372,-12.4556692543632,-17.146132637667,2.16498697493235,3.09442864720954
"MTMR10",0.311673282724815,-11.5689820862341,-11.3802840643007,2.18639308154831,2.1614525992678
"RP11-16E12.2",0.188270374221773,-12.4556692543632,-12.2134499787719,2.16498697493235,2.05080575518804
"KLF13",0.525424893129602,-10.1795226328692,-10.478390002016,2.2724893849255,2.34258173919622
"FMN1",0.326784351679776,-11.4741571233433,-11.401720977381,2.20566590775078,2.15474758175821
"EMC7",0.87723321929067,-9.67269900695166,-9.95388109301534,2.38819155327024,2.49215038274336
"PGBD4",0.177437930521445,-12.9807844892051,-12.4241370356452,2.23242604348101,2.07119716703591
"KATNBL1",0.46985841394566,-10.4023784724132,-10.5829104027509,2.25878081775134,2.32732910532261
"EMC4",0.966540645824918,-9.58481357081139,-9.81902767963503,2.40774341621852,2.5035491938535
"SLC12A6",0.269470811118637,-11.5094909796825,-11.8143950828964,2.20308843468351,2.1344613219071
"NOP10",1.14267156801345,-9.4319904233229,-9.59311957515392,2.51099160394802,2.59199191048593
"LPCAT4",0.425443847957533,-11.0380428374623,-11.2189803516946,2.18715068309926,2.23108098526802
"GOLGA8A",0.20624377800136,-11.6329811063944,-12.2134499787719,2.06588328003641,2.05080575518804
"GOLGA8B",0.213007589261693,-11.7772600759159,-12.1068247246849,2.07545075119167,2.12504097367742
"AQR",0.340135009600054,-11.4280595735507,-11.3802840643007,2.20648378601688,2.1614525992678
"ZNF770",0.428401128131344,-11.217883629863,-11.1387901390154,2.19726137331794,2.25627461817252
"DPH6",0.422448602712292,-10.9709139417996,-11.2799903491497,2.18652789530108,2.21393506460521
"C15orf41",0.197308544059129,-12.2272241961111,-12.1120008116789,2.13379043070395,2.09432734447578
"FAM98B",0.289438759468774,-11.5808116265201,-11.4287633265549,2.16509320920143,2.14928668534956
"RASGRP1",0.459714032893532,-10.7713885412375,-11.1346528666645,2.22166773484518,2.2580867966171
"EIF2AK4",0.455984626429425,-10.8749561763341,-11.0872058670074,2.19779530484168,2.28373456482754
"SRP14",1.56077113683314,-8.01800984791856,-7.6600685207938,2.56751532755221,2.47380940294904
"SRP14-AS1",0.277520063233912,-11.5604266920596,-11.3802840643007,2.0868295070752,2.1614525992678
"BMF",0.258829670578705,-11.6329811063944,-11.4122259355272,2.06588328003641,2.15232676128729
"PLCB2",0.464714910182019,-10.40365096592,-11.0260806332449,2.25850972977898,2.30660611417059
"KNSTRN",0.253901098511532,-11.5585501876496,-11.5418790762414,2.09784164060755,2.13868298891723
"IVD",0.458834489061832,-10.7909740962189,-11.1275437345559,2.2189962860321,2.2614104030087
"BAHD1",0.214594727832573,-11.5684516927711,-12.7048021381125,2.12725989498536,2.10185332445685
"CHST14",0.221128302595279,-11.726029841205,-11.9696525175043,2.0703634990053,2.14133592187477
"RP11-111A22.1",0.187360868260337,-13.0412186394904,-12.1129073883025,2.19756516700304,2.11381707320278
"C15orf57",0.56861335916209,-10.1359432939991,-10.2564955344897,2.27183904565276,2.33819592123741
"RPUSD2",0.441358144833133,-11.0944914559925,-11.0970227746771,2.18964998903961,2.27811193199339
"RAD51",0.191497257560859,-13.0474259465958,-12.0741991325535,2.23112237185636,2.13793268534099
"RMDN3",0.473038576776217,-10.4515491721647,-11.1119265804573,2.24749652818018,2.26954506786291
"GCHFR",0.640429324892921,-9.9351195299915,-10.1361344470066,2.33753301424033,2.33772305853562
"DNAJC17",0.470243463610143,-10.7830667445772,-11.0492187341179,2.22017465417529,2.30061611538133
"ZFYVE19",0.346155762065136,-11.5226626848662,-11.3297278526665,2.20138460206992,2.19058448352789
"SPINT1",0.258829670578705,-11.5645302205551,-11.5418790762414,2.11853605271832,2.13868298891723
"VPS18",0.255910485042754,-11.5600517762883,-11.5418790762414,2.10626979297255,2.13868298891723
"INO80",0.423164347575647,-10.9783349415993,-11.2701762010105,2.18639891341828,2.21711630354972
"CHP1",0.460262283593748,-10.9441599710064,-11.0179153861465,2.18761360768581,2.30816012667487
"NUSAP1",0.18075286309051,-13.0412186394904,-12.1458935853537,2.19756516700304,2.05347635452172
"NDUFAF1",0.472781886212097,-10.506694001989,-11.0601962968918,2.23729178565773,2.29673366566896
"RTF1",0.815629532954517,-9.70071163810647,-10.0484678451617,2.38359680384344,2.46356785029462
"LTK",0.169885626665915,-13.0412186394904,-12.4241370356452,2.19756516700304,2.07119716703591
"RPAP1",0.216687600239437,-11.8610243825902,-12.0092387518936,2.0853567895114,2.14197108170165
"MGA",0.423913793226114,-11.0761895032477,-11.2122052205584,2.18871770809806,2.23283535317288
"MAPKBP1",0.177437930521445,-12.4556692543632,-12.8356493069929,2.16498697493235,2.07186889921468
"RP11-23P13.6",0.215220437504862,-12.4556692543632,-11.7641612144861,2.16498697493235,2.13276455263956
"EHD4",0.465253760241473,-10.3529112989512,-10.7013216376373,2.26726585842567,2.31331048093168
"VPS39",0.373365666950965,-11.4349918161284,-11.296056405529,2.20648357551509,2.20797630543902
"TMEM87A",0.53489968643121,-10.1966021483929,-10.4095610706869,2.27275132534658,2.34363603443028
"GANC",0.2834140857333,-11.4741571233433,-11.7023272750914,2.20566590775078,2.13206611735405
"CAPN3",0.190579693516022,-12.4556692543632,-12.1214379657602,2.16498697493235,2.06176427510643
"ZNF106",0.545028089004022,-10.1884252271022,-10.35591814317,2.27262908953199,2.34223178758479
"SNAP23",0.765490996710434,-9.82438796908562,-10.061989270311,2.36713348597862,2.45535395469985
"RP11-265N6.1",0.188270374221773,-13.0412186394904,-12.1068247246849,2.19756516700304,2.12504097367742
"LRRC57",0.266259333153026,-11.5684516927711,-11.4996137140559,2.12725989498536,2.14166731430314
"HAUS2",0.388147303171196,-11.4349918161284,-11.2458438685814,2.20648357551509,2.22409043967561
"CDAN1",0.160024964708372,-13.0412186394904,-12.7048021381125,2.19756516700304,2.10185332445685
"TTBK2",0.35107134714171,-11.5772761386386,-11.2458438685814,2.14738396490195,2.22409043967561
"UBR1",0.269470811118637,-11.5604266920596,-11.4122259355272,2.0868295070752,2.15232676128729
"TMEM62",0.257322784199448,-11.5802188433725,-11.6578104029525,2.15809482101771,2.13276672119845
"CCNDBP1",0.939869418699436,-9.58952996899363,-9.89792526948148,2.40653832616232,2.50004077198298
"LCMT2",0.177437930521445,-12.6465705910921,-12.1214379657602,2.02009534814886,2.06176427510643
"ADAL",0.391004368272751,-11.3735749823666,-11.2601817630928,2.2054508495486,2.22011162891583
"ZSCAN29",0.214594727832573,-11.726029841205,-12.1068247246849,2.0703634990053,2.12504097367742
"TUBGCP4",0.275123687981729,-11.5802188433725,-11.4996137140559,2.15809482101771,2.14166731430314
"TP53BP1",0.228170944268764,-11.7772600759159,-11.7023272750914,2.07545075119167,2.13206611735405
"CATSPER2",0.193536910419406,-11.6329811063944,-12.8356493069929,2.06588328003641,2.07186889921468
"PDIA3",1.18118512907743,-9.38081681089875,-9.56361340250236,2.53651408891533,2.60364683818971
"SERF2",2.16348387168796,-7.42181255528522,-7.12987604958187,2.50612359705095,2.44163281336721
"HYPK",0.232209936711751,-11.726029841205,-11.6405287257191,2.0703634990053,2.13333393739148
"MFAP1",0.464726234815113,-10.7738255245847,-11.0996675443886,2.22138076592717,2.2765732883484
"WDR76",0.264939463572912,-11.5739870452396,-11.5344065839047,2.13925313140169,2.13917447384522
"CASC4",0.466497486945139,-10.5266142714155,-10.8620693793904,2.23481401669684,2.31486721742949
"CTDSPL2",0.449261239896736,-10.9535061534912,-11.0890612568162,2.1871065769605,2.28269159502438
"EIF3J-AS1",0.474140744171004,-10.7041669195802,-11.0179153861465,2.22635420463795,2.30816012667487
"EIF3J",0.644789473700568,-10.0070296465693,-10.0653694217354,2.27939547974789,2.39806338420762
"SPG11",0.474301865667144,-10.691395629531,-11.0105371644257,2.22682566805378,2.30937113818463
"PATL2",0.463313738002658,-10.5749524188889,-10.6960070851999,2.23089522633399,2.31347816804485
"B2M",5.64137103846553,-2.97616692650951,-2.74434120069555,2.01063150867611,1.93891122986734
"TRIM69",0.593620354200508,-10.1214608192734,-10.11534545797,2.27171930505274,2.33953323032785
"SORD",0.249268135938452,-11.726029841205,-11.4417060102327,2.0703634990053,2.14738942524696
"GATM",0.182645041051933,-12.4556692543632,-12.7048021381125,2.16498697493235,2.10185332445685
"SPATA5L1",0.221615808842532,-11.5979669210472,-12.0840239812488,2.0683841697953,2.1358900411318
"C15orf48",0.182645041051933,-12.4556692543632,-12.7048021381125,2.16498697493235,2.10185332445685
"BLOC1S6",0.47465861966013,-10.3358429067162,-10.6074908053982,2.26918085146156,2.32238430050632
"SQRDL",0.769572775564215,-9.79721842416001,-10.0667575247967,2.37069543567647,2.45116996429905
"MYEF2",0.20624377800136,-11.726029841205,-12.1214379657602,2.0703634990053,2.06176427510643
"DUT",1.1057238316231,-9.43209824764411,-9.60003677813281,2.48118417690446,2.51890061204069
"CEP152",0.210630821538473,-11.8610243825902,-12.1068247246849,2.0853567895114,2.12504097367742
"EID1",1.43319142208949,-9.05589398391329,-9.24487462038494,2.53829996845898,2.61132272245966
"SECISBP2L",0.373365666950965,-11.1749866509393,-11.3802840643007,2.19450010481991,2.1614525992678
"COPS2",0.463724094169016,-10.464209469658,-10.5927940264581,2.24473562995079,2.32525346077252
"GALK2",0.460484943686413,-10.7932114916609,-11.1152982433069,2.21863215549325,2.26769749012501
"FAM227B",0.23535877611131,-11.5772761386386,-12.0576635745586,2.14738396490195,2.14006767013108
"DTWD1",0.445079368611673,-11.3933116662615,-11.0051000221781,2.20601111810743,2.3101539840656
"GABPB1",0.443922566415139,-11.0191827395176,-11.0996675443886,2.1866314374237,2.2765732883484
"USP8",0.466967950822405,-10.5480872447298,-10.8468605387962,2.23275859920489,2.31458112333691
"TRPM7",0.373365666950965,-11.217883629863,-11.3634321699471,2.19726137331794,2.16917112199178
"SPPL2A",0.464331016096541,-10.4429086436696,-10.6024947244419,2.24947323528582,2.32331897419942
"AP4E1",0.188270374221773,-13.0412186394904,-12.1068247246849,2.19756516700304,2.12504097367742
"DMXL2",0.41026329298,-11.3060142577673,-11.2029066458874,2.20250900100635,2.23526818369403
"LYSMD2",0.93090245548378,-9.63508570568252,-9.85916545341247,2.39558247249982,2.5025278465798
"TMOD2",0.204351083069286,-12.7229509827603,-11.9109799241815,2.20280914120116,2.13897810669448
"TMOD3",0.47881170187024,-10.275824363395,-10.6320953847085,2.27266563095508,2.31847563823089
"LEO1",0.451473646617625,-10.9237574536309,-11.0877852065527,2.1892751719074,2.28341094242733
"MAPK6",0.275123687981729,-11.5760569422627,-11.5605863373055,2.17954875866024,2.13748686135213
"GNB5",0.469964563762211,-10.7083023628386,-11.0921730761268,2.22618948381542,2.28091789807436
"RP11-430B1.2",0.208851400637174,-11.7772600759159,-12.1120008116789,2.07545075119167,2.09432734447578
"MYO5A",0.28442886397638,-11.5226626848662,-11.6090810701488,2.20138460206992,2.13471042253244
"ARPP19",0.610971133557274,-9.96748347848958,-10.2067617311738,2.29921911082992,2.33674334996213
"FAM214A",0.232725834944694,-11.8610243825902,-11.5800660985067,2.0853567895114,2.13630973935074
"RSL24D1",0.957674628640262,-9.56965158437339,-9.87455061747854,2.41167371487571,2.50176525427286
"RAB27A",0.548758926805726,-10.1934284011161,-10.3266636465531,2.27270486918839,2.3410907700541
"RP11-139H15.1",0.610057184529368,-10.0170268925865,-10.106057513992,2.27734455256967,2.34078423309645
"PIGB",0.336568867148423,-11.2360036981478,-11.5418790762414,2.1984117032366,2.13868298891723
"CCPG1",0.465842808664098,-10.5197553215781,-10.8503074119263,2.23560224414329,2.31464893418332
"RFX7",0.218073193864003,-11.5807819102115,-12.1120008116789,2.07219043993715,2.09432734447578
"ZNF280D",0.365777649299419,-11.217883629863,-11.3885452021283,2.19726137331794,2.15852698825264
"TCF12",0.417337076967287,-11.2801262957033,-11.1774430702312,2.20107887531981,2.2424454707787
"LINC00926",0.640008075904016,-9.9767122642479,-10.057927461909,2.29151490983396,2.37159497892048
"POLR2M",0.467984566357862,-10.4879102872305,-10.5265145682063,2.24020905503657,2.33804022151296
"AQP9",0.182645041051933,-11.8625655930426,-12.1068247246849,1.71451995397132,2.12504097367742
"ADAM10",0.461310531234657,-10.5886362787207,-10.6012588693793,2.23017626322187,2.32355805120309
"FAM63B",0.455069494175226,-10.7909740962189,-11.1561042356581,2.2189962860321,2.24946882202057
"RNF111",0.345139536186431,-11.4741571233433,-11.3495703192679,2.20566590775078,2.17745343684405
"SLTM",0.780468652228819,-9.81777391973605,-10.0425245850699,2.36802877964689,2.46634593760568
"GTF2A2",0.853801229142655,-9.6740476084261,-9.99962192215399,2.3879540864556,2.48109839257242
"BNIP2",0.672466530075424,-9.93982792190239,-10.0603305093745,2.33389107394435,2.38509746047476
"ANXA2",1.5447279979021,-8.81258080968328,-9.18642847069559,2.5584292653253,2.67473384044716
"NARG2",0.474290980174621,-10.7620388462731,-10.910856553764,2.22266467918726,2.31527036026645
"RORA",0.680067515330214,-9.89396322567497,-10.0601326969958,2.35466931423308,2.36208599937382
"VPS13C",0.463783328394484,-10.5367579626419,-10.7523832308469,2.23377303257995,2.31287290526221
"TPM1",0.450715872420682,-11.012119710483,-11.0633455105029,2.18649467962697,2.29547334921333
"LACTB",0.542120406027358,-10.0509635642133,-10.5190461136846,2.27339637415474,2.3390328034136
"RPS27L",1.01845520417428,-9.49936747434475,-9.77138515684947,2.4298840502671,2.50373527975184
"RAB8B",0.461591955299914,-10.534647371217,-10.5927940264581,2.23398011095064,2.32525346077252
"APH1B",0.47160083873351,-10.7005543006483,-10.8260774525577,2.22649532994778,2.31414545621743
"USP3",0.589986899548808,-10.0642313091141,-10.1845154478193,2.27263167041272,2.3365103631817
"HERC1",0.463783328394484,-10.4509362017474,-10.9005558670643,2.24763474406279,2.31527486829346
"FAM96A",0.639145493478004,-9.95968556778814,-10.0677890127232,2.30892548861896,2.35341926028032
"SNX1",0.534896894586689,-10.2114890294467,-10.3941005109582,2.272941842395,2.34336176613404
"SNX22",0.452287034879212,-10.9205554819092,-11.0846473204793,2.18961465204437,2.28514983645768
"PPIB",1.51287385463384,-8.8527399889197,-9.22311776993915,2.55688647403704,2.66443932709929
"CSNK1G1",0.208851400637174,-11.9277709215198,-12.1068247246849,2.09394355465052,2.12504097367742
"KIAA0101",0.236043784933134,-12.9807844892051,-11.3764854788532,2.23242604348101,2.16298085151077
"TRIP4",0.465358520448274,-10.5528632178347,-10.7873907874977,2.2323752094404,2.31334155263736
"ZNF609",0.401600507928954,-11.5226626848662,-11.1610846281566,2.20138460206992,2.24771193042558
"OAZ2",0.873715633082737,-9.65780442513697,-9.97464270248703,2.39093732203561,2.48763460627155
"PIF1",0.160024964708372,-12.6465705910921,-12.4241370356452,2.02009534814886,2.07119716703591
"PLEKHO2",0.448339050696147,-10.7689286387325,-11.253025230975,2.22194611907413,2.22213630721514
"SPG21",0.868700660708691,-9.68492332633789,-9.96109587341178,2.38609996456056,2.49067591488617
"MTFMT",0.458935490187578,-10.8404677544009,-11.0934439143712,2.2076457995418,2.28018659990185
"UBAP1L",0.166061117169247,-12.6465705910921,-12.2868143806828,2.02009534814886,2.05578518262412
"PDCD7",0.567727703399531,-10.0648183076906,-10.349470948275,2.27260463132181,2.34199568360772
"CLPX",0.451818767038819,-10.8825488853542,-11.1053733220194,2.19595570580303,2.27324512553795
"PARP16",0.29556102379824,-11.5808116265201,-11.401720977381,2.16509320920143,2.15474758175821
"DPP8",0.459163220631446,-10.9033096031332,-11.0508767880213,2.19194508866589,2.30007783016337
"PTPLAD1",0.461560081717427,-10.8906846330575,-11.0407711751032,2.19421314718967,2.30311212263792
"VWA9",0.420708974575942,-10.9441599710064,-11.3084513213423,2.18761360768581,2.20247365035132
"DENND4A",0.289438759468774,-11.5393955319725,-11.5418790762414,2.19823779166605,2.13868298891723
"RAB11A",0.691544042287604,-9.89317945521696,-10.0590764908907,2.35486992045601,2.38070619402941
"DIS3L",0.430328579699818,-11.1104490219038,-11.1561042356581,2.19053136184161,2.24946882202057
"TIPIN",0.260957160653722,-11.5600517762883,-11.4996137140559,2.10626979297255,2.14166731430314
"MAP2K1",0.630752606272154,-10.0080686090363,-10.0580279786451,2.27915382041116,2.36957991732972
"CTD-3185P2.1",0.23535877611131,-12.4556692543632,-11.4287633265549,2.16498697493235,2.14928668534956
"SNAPC5",0.589119319961071,-10.0308420666987,-10.2352796129778,2.27529460568932,2.33746367593203
"RPL4",3.90672307076973,-5.61060582376826,-5.41685761549225,2.18938412834633,2.13380890217492
"ZWILCH",0.216687600239437,-11.726029841205,-12.0840239812488,2.0703634990053,2.1358900411318
"SMAD3",0.474095517291607,-10.7249105337606,-11.0051000221781,2.22540150802959,2.3101539840656
"AAGAB",0.468292775823982,-10.6788364503002,-11.1202063799298,2.22722704622179,2.26509099183015
"IQCH-AS1",0.182645041051933,-12.4556692543632,-12.7048021381125,2.16498697493235,2.10185332445685
"C15orf61",0.519926999937073,-10.0925418300169,-10.5721242811347,2.27181835523147,2.32964075452508
"MAP2K5",0.340135009600054,-11.3933116662615,-11.3977056322759,2.20601111810743,2.15580317639099
"PIAS1",0.494128548353997,-10.2927376526939,-10.5362126008247,2.27210826071051,2.33657258976822
"CALML4",0.20624377800136,-12.0306360069239,-12.1068247246849,2.10758923884792,2.12504097367742
"CLN6",0.45564281867879,-10.8469003848836,-11.1073004862677,2.20574544136171,2.27214450580042
"FEM1B",0.453239222030621,-10.7205106616567,-11.2458438685814,2.22562961706823,2.22409043967561
"ANP32A",0.943016949737184,-9.58701926435628,-9.89249265030793,2.40717643838738,2.50051003318424
"KIF23",0.160024964708372,-13.0412186394904,-12.7048021381125,2.19756516700304,2.10185332445685
"RPLP1",5.743811140989,-4.52072266715823,-4.31880255931958,2.18073127935507,2.11949764510906
"TLE3",0.435749024600177,-11.1678396119121,-11.1119265804573,2.19404186494873,2.26954506786291
"MYO9A",0.403823810085266,-11.3426094465374,-11.2189803516946,2.20426970687911,2.23108098526802
"PKM",1.45860071060504,-9.0151845446734,-9.23341226796239,2.54076334035857,2.62664537473752
"PARP6",0.371176745741765,-11.4893634867845,-11.2799903491497,2.20483894477891,2.21393506460521
"HEXA",0.619766583422785,-10.0002521265331,-10.0782763766884,2.28115741655223,2.34776159932002
"RP11-1007O24.3",0.182645041051933,-13.0412186394904,-12.1214379657602,2.19756516700304,2.06176427510643
"ARIH1",0.360205876416327,-11.4741571233433,-11.3166542998045,2.20566590775078,2.19829320744835
"BBS4",0.214594727832573,-12.2272241961111,-11.8696704099259,2.13379043070395,2.13698823514882
"ADPGK",0.637823027995316,-9.9455668541588,-10.1144177254965,2.32833475332426,2.33964346151924
"ADPGK-AS1",0.232209936711751,-11.726029841205,-11.6405287257191,2.0703634990053,2.13333393739148
"NEO1",0.169885626665915,-12.7229509827603,-12.8356493069929,2.20280914120116,2.07186889921468
"NPTN",0.210630821538473,-11.726029841205,-12.1120008116789,2.0703634990053,2.09432734447578
"LOXL1-AS1",0.240979602450388,-11.5684516927711,-11.8143950828964,2.12725989498536,2.1344613219071
"STOML1",0.23401792377617,-12.4556692543632,-11.4417060102327,2.16498697493235,2.14738942524696
"PML",0.461490643899117,-10.4456118274666,-10.680800237405,2.24884995982779,2.31412585371013
"UBL7",0.598224624191312,-9.98618466065758,-10.2523780337017,2.2862719001802,2.3380453229005
"UBL7-AS1",0.286924557738216,-11.5808116265201,-11.4417060102327,2.16509320920143,2.14738942524696
"ARID3B",0.35687501427411,-11.2617696156676,-11.401720977381,2.19999725505756,2.15474758175821
