"","theta","batchA","batchB","log_umi:batchA","log_umi:batchB"
"ATP8A1",0.674239046439612,-13.9620465077957,-6.88854803177172,2.89647056173099,0.751230119508675
"GUF1",0.255647740501031,-10.660822839319,-12.6241473468097,1.86742258009006,2.40619311227913
"GNPDA2",0.143509455481155,-12.0675482026049,-10.0509816681522,2.4838573975962,1.95381903816329
"COMMD8",0.521014311315798,-11.0863637290632,-10.0178459592417,2.7076436141113,2.40003999383638
"ATP10D",0.0189744576882635,-6.33723623371446,-6.23401305397415,0.619777907825752,0.682857081862008
"NFXL1",0.354315122460171,-16.5398398028111,-18.6342653447189,3.4301220480148,4.02911222972277
"TXK",0.349861532461062,-5.26446496360362,-7.44375064759399,0.831167013270214,1.52325480558137
"SLAIN2",0.929440834313651,-12.0796066724459,-10.8537737822468,2.5199338310219,2.20300885327313
"FRYL",0.400108778496884,-8.49609722557225,-4.84325311533417,1.52892959631726,0.411075326152161
"OCIAD1",0.749621616340092,-10.5864188353878,-5.98475374137631,2.71527946617361,1.35841460743652
"OCIAD2",1.20766783252702,-5.26893390622576,-6.27793535873289,1.18857352054358,1.49739117331513
"DCUN1D4",0.469129884816586,-15.8320152706494,-19.896981790968,3.32241512152944,4.39015728535554
"SGCB",0.0361342864339249,-10.2413180299181,-34.077213114374,1.68658498159768,8.11028421800196
"USP46",0.362286993679697,-12.5985357114062,-13.1300452428818,2.35780304550634,2.33125089071289
"SCFD2",0.123797116711041,-10.8368667720051,-21.704900737549,1.88240244007817,5.0852170491344
"FIP1L1",1.87595509905731,-7.69012834804489,-10.0753644109276,1.57260920432784,2.26146597759786
"LNX1",0.159786440365892,7.37392073556176,-14.1082006725347,-4.1370197703328,2.61699158017106
"CHIC2",0.288455102753177,-10.3487104062097,-8.9011445971444,2.29043786697913,1.95243676499398
"SRD5A3",1.31172891962534,-16.2955938081875,-15.1223099823274,3.94196778325273,3.62095714714398
"TMEM165",0.40152271593465,-9.7876239668624,-9.34928153095109,2.36167423650454,2.33508928692466
"CLOCK",0.345350753822487,-11.8697109054194,-0.545007854635703,2.12049778025589,-1.3863158123856
"EXOC1",0.77432001551309,-11.4939584327096,-8.31989339896285,2.41688498997844,1.41425341135309
"CEP135",1.35049681908867,-11.714110263181,-9.96339637563943,2.42796383781252,1.89082521738746
"AASDH",0.380253240125592,-9.40274745845069,-6.10583202270742,1.61024059676172,0.780285544695023
"PPAT",0.545309728723576,-10.965436162946,-13.4096287399404,1.93923596565392,2.61540941828229
"PAICS",0.0668168507942526,-7.64593139305671,-18.7227317815765,1.334605140616,4.51980032045358
"SRP72",0.828572445488804,-11.9134328389534,-10.7230078609705,3.02814376563846,2.71067513663704
"HOPX",0.15294523510214,-1.94364728080335,-3.45489821479669,0.215522140629532,0.645198770807057
"SPINK2",0.160595246179946,-8.68908135644405,-18.2472172130654,1.12804491532753,4.03439108075403
"REST",1.43145324869623,-9.56025599725519,-9.43319266936341,2.07925136134774,2.03583226683377
"NOA1",1.91221612401892,-14.8481948915337,-12.7199907057138,3.58605157536049,2.96269447597294
"POLR2B",1.12188401902371,-6.31607888645702,-11.0931865080725,0.965295158907526,2.37348062323733
"IGFBP7",0.0933582491704885,-8.99908332029479,-4.32502725038414,2.03811846861587,0.782332883828339
"CENPC",1.01730059257198,-14.3202382349895,-9.44785607012724,3.18825960026874,1.85579568962776
"STAP1",0.103446763207202,0.521515507850494,-6.35519806217358,-1.42948829544789,0.718943140000852
"UBA6",1.51949346985798,-6.73246702396988,-10.8119720092587,1.09362456314095,2.21008640040116
"UBA6-AS1",0.593932482077976,-10.0535632625512,-5.28548926115743,1.58569453343596,0.363287057654223
"YTHDC1",0.165079520226985,-9.09404787163235,-7.83966312498135,1.90327832374582,1.61438740962461
"SULT1B1",0.170811558589499,-10.1312689166226,0.81771793181703,1.34991080407801,-1.94724455171162
"IGJ",0.0179725266127727,-27.9076698155661,-26.2877502951601,7.54322116389816,7.01408504474316
"UTP3",1.5063017352014,-12.8833897624323,-6.53109640558711,2.9113955878479,1.04807139579771
"RUFY3",0.279329663561493,-15.2251176309339,-4.72972566812669,3.21916745330058,0.0883124325102936
"GRSF1",1.27203458994252,-8.20036435806244,-10.2695852956568,1.88174937455857,2.43100454101582
"MOB1B",0.388268049656015,-11.9311338833211,-19.2582018154141,2.13853717974493,4.14390581326931
"DCK",1.32903111923029,-7.61959518473058,-9.73004339938388,1.83800778642414,2.41884862114743
"COX18",0.383445361068454,-11.6299018011206,-15.3440085112569,2.11560270914034,3.30862409163808
"ANKRD17",1.22739303831404,-15.5725719905096,-9.97865909013034,3.57909646688455,1.97180046373963
"IL8",0.0578379211456348,-9.97930207395472,-10.9298409218895,2.3792843734333,2.80280604833866
"PF4",0.00518650108700912,15.4672810449789,3.6903484802295,-5.53496698245576,-1.73433956394986
"PPBP",0.0080841421222433,21.9549070293447,13.7259311822219,-7.37313402212053,-4.63803854407894
"CXCL2",0.0323630779544046,-18.5283225471898,-18.4804715854049,4.41711880889612,4.34344050885692
"MTHFD2L",0.524213777844806,-16.7974426112407,-16.4085645615866,3.82242288926114,3.65284640624562
"EREG",0.0378953566095873,-17.8427259708605,-13.3168262617642,4.11386967813603,2.82919016545026
"AREG",0.117396559134018,-12.7549481860813,-12.6024098981294,2.29586105017776,2.37966467748328
"RCHY1",0.100755326415164,-7.31769087004162,-11.3024631015147,1.33778186419239,2.46592027886901
"THAP6",0.492153130584689,-21.5054929351646,-10.8851060219377,5.00908287407604,2.04641671730133
"G3BP2",1.83535834400111,-7.94715720580791,-9.76039199058052,1.85518896644632,2.39611505148885
"USO1",0.608941921416595,-16.1852068843179,-12.2331532511987,3.86439587122471,2.68174218648463
"NAAA",0.799708518492966,-17.2688004902806,-13.6692399698345,4.66592330507417,3.59903019406942
"SDAD1",0.215106309225447,-11.253189054723,-10.6933892765137,2.51022363670266,2.43974271174127
"CXCL10",0.00950170699037108,-22.1001555790712,-29.1274946474293,4.82988200538005,7.36783617563656
"NUP54",0.0913645069665849,-20.5881833186762,-11.5046279962935,5.24320155413471,2.59594744045431
"SCARB2",0.2781556371769,-15.9765303652842,-17.2658121911774,3.64583582394077,3.99594339234368
"SEPT11",0.0562780618337489,-4.98705687005582,-12.9497990757943,0.642071679016369,2.79450498666557
"CCNI",2.11764677603217,-7.12909497531787,-6.64385885430669,2.16957357887488,2.0310948761512
"CCNG2",0.51192573820708,-10.0048936266149,-8.3604318496389,2.07789087214608,1.58013437687425
"CNOT6L",1.58609395652323,-7.96231691170296,-8.18105954211773,1.45777898360943,1.56196462206167
"MRPL1",0.130145042439131,-5.2147601595267,-9.44460752427756,0.774022012654007,1.91722302163987
"RP11-109G23.3",0.511084014619828,-11.5600913241835,-8.0317688806738,2.23308506132298,0.933368764022155
"BMP2K",0.306981760434695,-13.2103306673779,-23.6396391240489,2.51350996000433,5.50007725294357
"PAQR3",0.293455714679713,-9.92863143552993,-16.8675039162108,1.46381002462858,3.4180106269415
"ANTXR2",0.120200217807353,-12.5655963389729,-22.846722575584,2.72410728438888,5.77538907145709
"RASGEF1B",0.558415382181848,-6.6918038517406,-16.123452805328,0.961214719626728,3.69879971177602
"HNRNPD",1.3916775109721,-15.2382963958632,-14.4209446866849,3.86963798317262,3.65212941935395
"RP11-127B20.3",0.652874052826418,-6.44351103044651,-14.5821464333019,0.666716207064166,3.07442978253846
"HNRNPDL",3.04016819040952,-8.20523240529895,-6.3638881057704,2.43905072369215,1.92201993355378
"ENOPH1",3.09255159444499,-11.2611220544352,-11.7145647554714,2.61685348158219,2.74016620613382
"SEC31A",0.28940368785115,-5.90083853232801,-15.1585794120916,1.01223785253267,3.6742848307008
"THAP9-AS1",1.93328673620523,-10.6390898469884,-11.7380343249871,2.37254659705104,2.65730952157229
"LIN54",0.0385219592024076,-14.6199723669392,-6.76405034948829,2.84125695881338,0.282366047979668
"COPS4",0.531686497616412,-4.37185815658845,-9.30650451745887,0.588250181929193,2.06697651763782
"PLAC8",0.841631748500881,-7.01775205979277,-7.94364132955119,2.04279711695986,2.33663066279182
"COQ2",0.35206875133465,-14.0868494046631,-18.7243459215487,3.22335409904837,4.54175077589959
"HPSE",0.680788121381704,-5.97447961749475,-14.2497262646169,0.511634666605534,2.9637632765705
"HELQ",0.0690323190104405,-3.49610375734472,-13.1397145257387,0.185381056231158,2.84258193692075
"MRPS18C",0.606635131983768,-8.65110238990646,-11.6116649583432,1.96381932644077,2.8573960421996
"FAM175A",0.795286374543961,-8.50582762933283,-6.57477095045608,1.7066695847912,1.07421212937079
"AGPAT9",0.21417301047303,-19.1375472214646,-14.7795099294233,4.31504731987758,3.13166813986489
"ARHGAP24",0.0368043287009495,2.89838595934679,-7.27961125275429,-1.66640505938823,1.1755704665595
"AFF1",1.05961886850996,-2.64278086756599,-8.5996490823586,-0.359708183377137,1.427067912672
"KLHL8",0.800922272847412,-15.5009531683158,-5.11073974669593,3.48370129513182,0.33597604815793
"HSD17B11",0.890520678694756,-7.52672302149318,-10.3132064597565,1.92819713751406,2.7686917168979
"NUDT9",0.181929802293004,-11.575255917161,-11.9810667472815,2.44069201664441,2.53926634666144
"PPM1K",1.1534318124738,-5.62215984405043,-5.92457413579947,1.07896053841657,1.18636932778475
"HERC6",0.677202359006821,-11.5975704493038,-7.468633946201,2.40106369067288,1.27185305454224
"HERC5",0.250296932988789,-9.12789510540709,-17.2162436341971,1.76703509453884,4.05377510282301
"PYURF",1.92156432975432,-8.4937605561246,-10.5208860639262,2.19473020155772,2.82182700533776
"HERC3",1.14078851793686,-10.5041099368221,-9.14883074770997,2.18715882464205,1.61730212497192
"NAP1L5",0.253569155652441,-10.1079958431059,-10.6368651636298,1.73732010543688,1.80305607516309
"FAM13A-AS1",0.198385003709191,-24.1540852839404,-7.3715906268558,5.41333879091591,0.530514313896762
"FAM13A",0.031920988425396,-15.3636219359232,-15.4135661263954,3.11627731926947,3.12802353404724
"GPRIN3",1.00380908045805,-14.7185933282822,-10.6862823934973,3.18980346163282,2.04157315153111
"SNCA",0.18314409496796,-8.24069982057788,-8.35275823276226,1.37461806065549,1.32293021340523
"SMARCAD1",0.50658268918857,-10.1414657046207,-9.42261928281417,1.71439532407554,1.39949042080771
"PDLIM5",1.08211260507716,-13.3259973705418,-12.2146353164056,3.02654900469085,2.71906337716477
"RAP1GDS1",0.807182684047775,-14.6749050415241,-12.6272502409011,3.37835486965186,2.83022917655365
"TSPAN5",0.156831638848604,-5.97435629342618,-13.9960555686774,0.541445580962138,3.1380955672806
"EIF4E",0.331875096948869,-12.6205563895632,-14.4398109451034,2.97454120973338,3.55835890599044
"METAP1",0.534095446181057,-15.812920652163,-10.4114311243901,3.75237583770613,2.17388037142333
"ADH5",0.602895462897872,-7.96452038815182,-12.4275416268811,1.88220615284982,3.18586651348678
"TRMT10A",0.0599688803575965,-16.7397428816628,-24.8591416862004,3.42338498809106,5.64738617580959
"DAPP1",0.565012458759864,-11.0321466938122,-11.3301190332889,2.4489900518614,2.58523319181657
"LAMTOR3",0.887604773254667,-13.9400723381972,-11.0764242275914,3.14837377057273,2.28753246642326
"DNAJB14",0.14130744300209,-10.9441489219815,-9.1727694454447,2.36213128403892,1.88508666432675
"H2AFZ",1.42702219204366,-9.45507985533197,-13.8387091661668,2.67755957479437,3.96070957422626
"PPP3CA",0.626366065439912,-7.63619436239123,-13.8681185238109,1.09916781301239,3.04686778110072
"AP001816.1",0.221692268191645,-15.2343804920604,-21.6780060424863,3.20525192790458,4.94779824639887
"BANK1",0.181004579260741,-2.0331162062163,-4.88086860980027,-0.0336245246448918,0.887267205811246
"SLC39A8",0.517317315054401,-11.8432688682761,-10.2431740997561,2.54812491530567,2.07854522269992
"AF213884.2",0.0128553997146891,-3.67804093679946,-6.46024947207535,-0.522390039982542,0.358856574997741
"NFKB1",1.38486382714876,-12.1644955370674,-14.8988868320586,2.77652488122642,3.57044639640318
"MANBA",0.115417747592658,-16.8543267191436,-14.9621052521539,3.96830808651125,3.446877687715
"UBE2D3",1.82353351825355,-9.70625823479728,-7.52746014681619,2.8807460945417,2.23304495416448
"RP11-10L12.4",0.0313767962472312,-13.9917341616213,-13.7244027106389,2.48598321404104,2.50498479172339
"CISD2",0.750602027698516,-12.0641242394816,-15.3071634421371,2.8608560004948,3.78003506123487
"SLC9B1",0.217310669937651,-17.2492370194947,-5.54218066657917,3.37012982636858,0.0840485022200895
"SLC9B2",0.506482258644665,-9.03922455230454,-10.2425587289909,1.30950461786411,1.70727337670883
"BDH2",0.53659403273582,-9.39703735091688,-9.40546457454516,1.74719007390163,1.79074949101792
"TET2",0.307906256171616,-13.0926281608669,-4.40790216602303,2.77472232956575,0.234814455352848
"PPA2",0.257534439711509,-13.7930407158757,-8.38238031574648,3.3904793828733,1.87946361696047
"INTS12",0.0335971656218186,-18.3420138121449,-7.0072849394551,4.69580581407392,1.25351265852272
"TBCK",0.0140620634175326,-7.58950078745955,-5.74588541864145,1.03575222149475,0.713803902236261
"AIMP1",1.37234688144455,-10.5100705394237,-8.16080639700626,2.50586958461293,1.7346654513785
"PAPSS1",1.43578408449159,-11.6030396195529,-15.5179195387034,2.52841278725906,3.65323615443324
"CYP2U1",0.283761193729884,-6.67388405917815,-7.01615254832779,0.497373354057094,0.524856152920856
"HADH",0.93465905470426,-13.8291248663039,-14.0538226996542,3.11611250435808,3.22071994544959
"LEF1",0.598466177979225,-6.1946720356982,-7.85189967353588,1.40049334709606,1.84775416349742
"RPL34",1.50824750466742,-4.57950434054417,-3.60656898004625,1.97228750744661,1.67142381381303
"OSTC",0.842265545145203,-10.776459815296,-11.5117125954266,2.78288345280042,2.95017571968747
"SEC24B-AS1",0.203358639686675,-15.0169760766346,-16.4982520658604,2.88373708706768,3.21386462309969
"SEC24B",0.75015881524307,-8.14162998427021,-13.7523924122634,1.45969147378476,3.02779440569391
"CCDC109B",1.39375602716555,-8.94748341965784,-8.31982931767502,2.39372143546607,2.24727548504325
"CASP6",1.1818828299055,-13.7425596789275,-12.635974819956,3.12834168861393,2.80909799159364
"PLA2G12A",0.115177644165072,-11.3794328437332,-10.5006085496359,2.44377032689974,2.33106484436112
"GAR1",1.47599480468528,-14.9908705048653,-10.5060280916079,3.53243193839866,2.23715477377933
"C4orf32",0.827562628220257,-12.0073432526833,-13.3710632478101,2.52102293750043,2.95047110707964
"AP1AR",0.329068936868788,-3.1075346690676,-11.1638479948944,-0.694471594228185,1.95800678650917
"TIFA",1.48570988856533,-7.1760726227305,-9.00366153598293,1.21556285346244,1.79606203595642
"ALPK1",0.0671879199555827,-9.16751185474637,-8.84112752173377,1.2980289650508,1.06773451817108
"LARP7",1.23022609206334,-11.6990651773101,-11.5338448226996,2.80795002276147,2.72920915804542
"CAMK2D",0.963043356183173,-7.04827234939025,-5.19625172801781,1.08082807935948,0.509269702759842
"SNHG8",0.913049684943256,-6.70400801191045,-7.86205645387521,1.67069396397148,2.00484513273604
"METTL14",0.42865247331435,-12.3292025048073,-8.2239034641642,2.45849279030386,1.18076390808837
"SEC24D",0.367440376366396,-18.6863775725162,-26.1174400986818,4.10272462962078,6.331213074343
"USP53",0.596338165581707,-7.36667128888889,-7.87871524481877,0.955785764165711,0.965832092373638
"C4orf3",1.2294684504895,-5.84426309072393,-1.47910825169924,1.51324578047336,0.265058926489073
"MAD2L1",0.342182535540795,-8.0946670699142,-22.3160806215669,1.23506043244968,5.4291025571913
"ANXA5",0.849490665773961,-13.6117020282697,-15.283368136871,3.79682955733052,4.32620984676522
"EXOSC9",0.793496462660442,-12.0323450857986,-13.6073453336322,2.70486047353951,3.02533530571222
"CCNA2",0.0529905628651976,-34.671668295407,-35.4801268529746,8.44088019264007,8.81643690945582
"BBS7",0.332270446429739,-13.3176225253117,-19.9927827648768,2.70845595233633,4.56858573444448
"KIAA1109",0.736252524624387,-12.3337366819628,-7.45401925307062,2.4207214534206,0.967639469810031
"NUDT6",0.0534627354249288,-14.6788638827582,-6.30660102356705,2.85843075640996,0.312922238750899
"SPATA5",0.389298381232182,-16.6179145065514,-12.2534164147761,3.63857805908963,2.20691984442846
"SPRY1",0.0199844790694477,-1.14613022613442,-8.10279850650413,-1.07813724748765,0.982764272886775
"MFSD8",0.545508981858128,-10.3190554748821,-13.1311917097068,1.95299514017277,2.73628019565197
"C4orf29",0.693961903510205,-7.85749101820636,-7.21030422961153,1.15315669274331,0.809720824394562
"LARP1B",0.333808929399823,-14.5477730449929,-9.03826089392273,3.14014919853713,1.59349820732266
"PGRMC2",0.179591498084183,-10.4321305217358,-14.1296906801325,2.26969517400371,3.24268891126804
"JADE1",0.761157066559047,-4.62313803552267,-5.73935490613918,0.475420208334687,0.779538243154473
"SCLT1",0.963774330698612,-14.4932951186746,-13.5655458210602,3.32566726227215,3.05882317388255
"C4orf33",0.027032402373808,-13.2989221334555,-11.9092378432341,3.01393335458626,2.36902175103339
"ELF2",1.14618468426199,-8.88767618501905,-8.31075821125322,1.77030505316628,1.6456749879221
"NDUFC1",1.71645890370218,-11.6553282980346,-10.3717629981229,2.87663714837475,2.51069951595869
"NAA15",1.54886286306244,-8.44636219179216,-10.9892409816159,1.64825095376485,2.39482268065624
"RP11-83A24.2",0.538168612892938,-4.87998770580598,-6.64993003687694,0.542710981337317,1.02378968073695
"RAB33B",0.636816221266786,-13.309330951181,-9.12533283277795,2.81970841230798,1.50385284696187
"SETD7",0.492304004579104,-7.01024181675172,-13.3984346145047,0.683364818560415,2.68541478225726
"MGST2",0.15040220795136,-17.5739552977854,-12.9231885225174,4.2206122822768,2.8876708577114
"MAML3",0.460928967205468,-4.00375178509297,-6.41013818552195,-0.0778714406381642,0.418972949893132
"SCOC",1.88810229014756,-10.812852621057,-10.4553004020515,2.48329175822772,2.35725096957294
"RP11-425I13.3",0.215240465452475,-6.99916911392646,-12.9148241497892,0.559255213010688,2.10425903247384
"ELMOD2",0.222515580806833,-3.59194354108475,-7.76332461137478,-0.272522966485272,1.01121386335626
"TBC1D9",0.39806995022318,-17.8964674893809,-8.60298891707487,3.919608810553,1.07164247963922
